name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
Rules,Rules,"These are basic rules of the discord server.
1. Do not break Discord's TOS.
2. Keep the cursing and inappropriate content to a minimum.
3. You're Roblox account must be of 13+ age. (There are some exceptions though)
4. Don't @ high ranks unless absolutely necesarry.
An example of number 4 is <@&721097525943074838> .",​,​,​,​,Oblivion,​,​,470356078018953217
