name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
admins,ADMINS IGN,"Founders📜   - Hanzo Musashi
                           - ARCUS EZRA 
                           - Blackie03

Helpers 🛠️   - Ts-bit 
                          - godeg roger
                          - Artheroy",magenta,"Keep the rules, Have fun and BATTLE-on",https://cdn.discordapp.com/attachments/714716781880803328/725571839371509850/PicsArt_06-09-02.24.37.png,https://cdn.discordapp.com/attachments/636097054757879810/725412124872147054/images.jpeg,​,​,https://cdn.discordapp.com/attachments/714716781880803328/725568138296688690/GIF-200625_073050.gif,636036563167608863
