name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
Lofi_cloud,Lofi_cloud,Lofi_cloud is a piece of shit. He is a loli. He like to clog toilets with his powerful dung,dark blue,​,​,https://cdn.discordapp.com/avatars/609767215004123157/628cdb9f941861569823b90fe429d217.png?size=1024,​,​,https://cdn.discordapp.com/avatars/526982239339282432/99b9fa79c0a7c6cee7f4b5280bb179db.png?size=1024,609767215004123157
