name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
test,​,testing this,​,​,​,​,​,​,​,693536640223674513
dadshere,​,welcome back dad,​,​,​,​,​,​,​,693536640223674513
