name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
bots,Our bots,"<@!681526366877122630>  - Developed by <@!675261346669002752> 
<@!675589737372975124>  - Developed by <@!491174779278065689>
<@!697242243274244138>  - Developed by <@!579298652938305551>
<@!696975708907503636> - Developed by <@!696939596667158579>
<@!681340587420811345> - Developed by <@!675261346669002752> 
<@!577140178791956500>  - Developed by <@!247292930346319872>
<@!717062311755513976> - Developed by <@!247292930346319872>",blue,​,​,https://cdn.discordapp.com/icons/715768243041861693/e151ec926ef5c087092b4a5e738303d5.webp?size=1024,​,​,​,247292930346319872
