name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
Rules,Rules,1. No swearing 2. No NSFW 3. Have Fun For more info read <#707994635431051316>,dark magenta,​,​,https://tse4.mm.bing.net/th?id=OIP.mDP8o_Z51HlRHuZOz00vgQAAAA&pid=Api&P=0&w=230&h=175,​,https://cdn.discordapp.com/attachments/710519785133309994/725083005823090768/PsychoPath.jpg,https://blog.clifford-james.co.uk//wp-content/uploads/2014/09/Follow-the-rules.jpg,694158249112633395
Whos-The-Boss?,Who's Boss?,<@!694158249112633395>,blue,Me,https://cdn.discordapp.com/attachments/710519785133309994/725083005823090768/PsychoPath.jpg,https://fontmeme.com/temporary/579fcbbd858af56d4830bcecfb26c830.png,Psycho,https://cdn.discordapp.com/attachments/710519785133309994/725083005823090768/PsychoPath.jpg,https://cdn.discordapp.com/attachments/710519785133309994/725087991063642172/Screenshot_30.png,694158249112633395
