name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
Server,​,"Server rules: 1. Be king 2. Never be rude, we have a <@&725033828095361114> ! 3. Play games!",​,​,​,​,​,​,​,722298478591737856
