name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
updates,​,We will post updates here!,​,​,​,​,​,​,​,706705920607912019
cmd,​,"To check for updates, type ""/update"".",​,​,​,​,​,​,​,706705920607912019
