name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
school,SEKOLAH WTC,"Selamat datang di sekolah WeebsTeam

**RULES :**

÷ Ikuti peraturan sekolah
÷ ikuti langkah² pendaftaran
÷ tidak boleh spam chat
÷ tertib
÷ ramah dan sopan

Masuk ke pendaftaran sekolah di ``Daftar``

Terima kasih",blue,​,​,https://cdn.discordapp.com/attachments/724873298617565214/725213015292510248/20200624_115551.jpg,​,​,https://cdn.discordapp.com/attachments/724873298617565214/725215036720545832/0ce20b98074362a33a113e8818cd7aab.jpg,703219645561438248
