name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
Rules,​,Rules Are No Bullying Or harassing Other player and No NSFW Swearing And Etc And No Pinging Unless Its Something Important Or an Emergency,magenta,Here,​,​,Vamp,​,​,569718435177562113
