name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
test,My Dlive,this is a test,blue,​,​,https://media.discordapp.net/attachments/704394476101042388/725083077839159376/image0.gif,❤️rinny🖤,https://media.discordapp.net/attachments/704394476101042388/725521457290936320/image0.jpg,https://media.discordapp.net/attachments/704394476101042388/725520912232874154/image0.jpg,662104488856911905
