name,title,description,color,footer,footerurl,thumbnailurl,author_name,author_url,image_url,authorID
test2,​,[🔳](https://www.youtube.com/watch?v=dQw4w9WgXcQ),​,​,​,​,​,​,​,720835466651369552
it,​,https://www.youtube.com/watch?v=dQw4w9WgXcQ,​,​,​,​,​,​,​,720835466651369552
