name,choices,authorID
fight,1v1 me / tictactoe,661877662989418506
bot,henchman/marauders,661877662989418506
pro,akshat/samarth,660799555247276032
!mobile,pranav/shreyash,660799555247276032
!songtype,8d song/normal song,660799555247276032
!gamemode,creative/battle royale,660799555247276032
faze,sway/jarvis,660799555247276032
leanon,savi/savi,660799555247276032
