name,choices,authorID
ask,"Si!/No.../Probabilmente/Probabilmente no/Sei serio?!/Penso che chiamerò la polizia.../Ecco, ora mi hai offeso! TwT/Non sapevo si potessero fare delle domande del genere... comunque no/Non sapevo si potessero fare delle domande del genere... comunque si/Ehm... non lo so.../Allora, la risposta è... aspetta, MA DA QUANDO SEI USCITO DALLA PRIGIONE?!/Ehm... dopo questa domanda credo che... andrò nell'altra stanza.../E poi mi chiedono perché voglio iniziare un gioco di uccisioni come in Danganronpa.../Domanda molto interessante, complimenti! comunque si!/Domanda molto interessante, complimenti! comunque no.../Come disse il professor Oak: ""C'è tempo e luogo per ogni cosa, ma non ora""/Scusa che hai detto? Mi sono persa nei tuoi occhietti.../Assolutamente!/Mah perché no/Affermativo!/Ovvio/Certo! Non potrei mai mentirti! (""That's lie"" intensifies)/Vorrei dirti di no, ma...non...posso.../Vorrei dirti di si, ma...non...posso.../OK DOPO DI QUESTA ABBANDONO QUESTA VITA, CIAO/Menhera-chan approves intensifies/Menhera-chan disapproves intensifies/",695299533613039666
