name,content,authorID
meep,meep,503716605705060352
hi,hello master,503716605705060352
baka,B-Baka!,503716605705060352
sup,What up fxckers--,503716605705060352
supgirl,Die.,503716605705060352
*nom*,Ah- Dont bite so hard...,503716605705060352
die.,M-Master why are you so cruel?! -runs away-,722923944428044349
rem,and ram,722923944428044349
flowers,💮 🏵️ 🌹,503716605705060352
bouquet,💐 the bouquet has been thrown!,503716605705060352
