name,content,authorID
ping📌,read the rules in here <#721816666878640161>,703269912025497642
rules,read the rules in here <#721816666878640161>,703269912025497642
Help?,Aya to Rulet xwendotawa? Agar na lera bexwenawa,703269912025497642
