name,content,authorID
Welcome,"Welcome to the server, I'm Cloudy! In this server we offer contests, friendly members, new friends and many more fun things. If you have any questions please dm @☁️°• Cloudy",660999404156747777
welcome,"Welcome to the server, I'm Cloudy! In this server we offer contests, friendly members, new friends and many more fun things. If you have any questions please dm @☁️°• Cloudy",660999404156747777
