name,content,authorID
fus,FUS RO DAH,528933632224788491
pun01,"I would tell you a joke about airplanes, but it would just go over your head.",528933632224788491
yol,YOL TOOR SHUL,528933632224788491
feim,FEIM ZII GRON,528933632224788491
wuld,WULD NAH KEST,528933632224788491
