name,content,authorID
dir,"```py
async def dir(ctx):
  return dir(ctx.bot)
```",155863164544614402
nw,weifon,246938839720001536
Bean,Bean,246938839720001536
ha,"os.exec(""python -c print('')"")",155863164544614402
test,\,209270029290569740
\,test,209270029290569740
moog,@Moogle,246938839720001536
