name,content,authorID
ок,ок,566629997293338635
ты,балалайка,566629997293338635
тыдура?,ля чё ты такой злой?,566629997293338635
идинахуй,"сам иди ты, чепушила<:GWrjkSeemsKappa:390299883984257028>",566629997293338635
