name,content,authorID
lick,lick,660682081923497988
wolf,wolf,658018199756865546
bite,bite @​everyone,658018199756865546
punch,@Command Maker,658018199756865546
rot,in hell,660682081923497988
drink,drink @sky,658018199756865546
fucks,fucks @sky,658018199756865546
