name,content,authorID
hi,who the fuck are you,317903372617515009
leen,**cumsock?,703666537080422560
bela,**cumsock?,317903372617515009
ihy,я сожгу твоих будущих детей и трахну твою маму на месте их захоронения,317903372617515009
ily,i love you too! <3,317903372617515009
leen&bela,oh god they're being gay again aren't they,317903372617515009
